command,mean,stddev,median,user,system,min,max,parameter_lang,parameter_mode,parameter_node,parameter_size
"./nexus rp 3 '""../test-data-00MB.txt""'",0.29949871804,0.0018430439825800103,0.29989798374,0.0018924480000000001,0.001532986,0.29659449924,0.30207545824,morloc,rp,3,0
"./nexus rp 4 '""../test-data-00MB.txt""'",0.30102340403999994,0.009119506198056038,0.29751473023999997,0.002176148,0.0013736839999999998,0.29551145623999997,0.32545178724,morloc,rp,4,0
"./nexus rp 4 '""../test-data-00MB.txt""'",0.32505554309999996,0.013360223156500999,0.3195212038,0.0018707199999999998,0.001064864,0.3142085008,0.3520962178,morloc,rp,4,0
"./nexus rp 4 '""../test-data-100MB.txt""'",1.336300908,0.027216719806468715,1.3393394213,0.0020202199999999997,0.0004486319999999999,1.2690140658,1.3693602228,morloc,rp,4,10
"./nexus rp 4 '""../test-data-10MB.txt""'",0.43607173090000007,0.024033359469226478,0.4257644108,0.002111736,0.0008704239999999999,0.4113739678,0.4695147838,morloc,rp,4,1
"./nexus rp 4 '""../test-data-110MB.txt""'",1.3932795546999999,0.04099593653234206,1.4173970922999999,0.0018328359999999996,0.000693532,1.3386950497999999,1.4383752297999999,morloc,rp,4,11
"./nexus rp 4 '""../test-data-120MB.txt""'",1.4945813403,0.04384422419700667,1.5144419908,0.00208582,0.000463432,1.4260855578,1.5342255908,morloc,rp,4,12
"./nexus rp 4 '""../test-data-130MB.txt""'",1.5680293724,0.04122866633624732,1.5918261533,0.0014935199999999997,0.0010378479999999996,1.4991918778,1.6070497928,morloc,rp,4,13
"./nexus rp 4 '""../test-data-140MB.txt""'",1.6488347224999997,0.05293276057308612,1.6781603983,0.0021147199999999996,0.000279416,1.5833207297999998,1.6990441358000001,morloc,rp,4,14
"./nexus rp 4 '""../test-data-150MB.txt""'",1.7281364954,0.03861220816677678,1.7071861068,0.001499128,0.000897332,1.6899591457999998,1.7852881247999999,morloc,rp,4,15
"./nexus rp 4 '""../test-data-160MB.txt""'",1.8119398925999999,0.03288838855042586,1.8098488177999998,0.0010489359999999999,0.0014030559999999997,1.7739087498000001,1.8507677528,morloc,rp,4,16
"./nexus rp 4 '""../test-data-20MB.txt""'",0.5831832560000001,0.01273819106669278,0.5837281653000002,0.0016301199999999999,0.0011551559999999998,0.5603971068000001,0.6033092358000001,morloc,rp,4,2
"./nexus rp 4 '""../test-data-30MB.txt""'",0.6672991742000001,0.008064202047847446,0.6660509558000001,0.001350928,0.0014320479999999996,0.6570204338000001,0.6796464308000001,morloc,rp,4,3
"./nexus rp 4 '""../test-data-40MB.txt""'",0.7815884916000002,0.010306547564639253,0.7782595168,0.0016799200000000001,0.00098064,0.7680242558000001,0.7955727008000001,morloc,rp,4,4
"./nexus rp 4 '""../test-data-50MB.txt""'",0.8955520839,0.011109721063303706,0.8949429828000001,0.0016051200000000002,0.0008875399999999998,0.8800785008,0.9138825768000001,morloc,rp,4,5
"./nexus rp 4 '""../test-data-60MB.txt""'",0.9901417749000002,0.0080795360111992,0.9921145413000001,0.0016197199999999998,0.000949548,0.9739044068000001,1.0001344798,morloc,rp,4,6
"./nexus rp 4 '""../test-data-70MB.txt""'",1.0852778516000001,0.02812813124124657,1.0869813473,0.0016280200000000002,0.0008098319999999999,1.0118627128,1.1093940498,morloc,rp,4,7
"./nexus rp 4 '""../test-data-80MB.txt""'",1.1283070812,0.04032622346655365,1.1308853418,0.00176012,0.000681532,1.0845973458,1.1743551848,morloc,rp,4,8
"./nexus rp 4 '""../test-data-90MB.txt""'",1.2612520916999999,0.009487224093453688,1.2598445028,0.002051028,0.0005120159999999999,1.2489203908,1.2760505538,morloc,rp,4,9
"./nexus rp 5 '""../test-data-00MB.txt""'",0.30279892974,0.008318979873342645,0.30037812274,0.0016904760000000002,0.002058786,0.29628378024,0.32532668224,morloc,rp,5,0
"./nexus rp 6 '""../test-data-00MB.txt""'",0.30727387774,0.011330173464939359,0.30285982324,0.001644048,0.002218184,0.29834814424,0.33072624624,morloc,rp,6,0
"./nexus rp 7 '""../test-data-00MB.txt""'",0.30704190593999997,0.009962818670292905,0.30424887474,0.001950876,0.0021666859999999997,0.29705935624,0.32978396324,morloc,rp,7,0
"./nexus rp 8 '""../test-data-00MB.txt""'",0.30304059244,0.006989835234917959,0.30095166974,0.0018372759999999999,0.00179389,0.29753540023999997,0.32176745024,morloc,rp,8,0
"./nexus rp 9 '""../test-data-00MB.txt""'",0.30161090113999994,0.0020914925978193642,0.30215781724,0.0017836479999999999,0.0015357839999999997,0.29718797024,0.30392726624,morloc,rp,9,0
"./nexus rr 0 '""../test-data-00MB.txt""'",0.29842621244,0.004082281966322724,0.29648534624,0.0022956199999999995,0.000489792,0.29380304824,0.30566087424,morloc,rr,0,0
"./nexus rr 1 '""../test-data-00MB.txt""'",0.30326759324,0.007995362645815787,0.30140849124,0.0019619480000000003,0.00147419,0.29579492124,0.32342714924,morloc,rr,1,0
"./nexus rr 10 '""../test-data-00MB.txt""'",0.30060990004000004,0.007987438615379941,0.29786425474,0.0022230480000000005,0.001134086,0.29570256324,0.32216335924,morloc,rr,10,0
"./nexus rr 11 '""../test-data-00MB.txt""'",0.29722318454,0.0011355657543955736,0.29680826824,0.002135548,0.0007722899999999999,0.29574603024,0.29892108423999997,morloc,rr,11,0
"./nexus rr 12 '""../test-data-00MB.txt""'",0.30013308384,0.008277549796100478,0.29828597274,0.0019332199999999998,0.0009329900000000001,0.29401642124,0.32200369823999997,morloc,rr,12,0
"./nexus rr 13 '""../test-data-00MB.txt""'",0.2933252627399999,0.020063490531649183,0.29753378024,0.001638548,0.0010483880000000001,0.23774647924000003,0.30906170024,morloc,rr,13,0
"./nexus rr 14 '""../test-data-00MB.txt""'",0.29758350894,0.0038257519915259088,0.29645848474000003,0.002137048,0.000668194,0.29447385523999997,0.30807164424,morloc,rr,14,0
"./nexus rr 15 '""../test-data-00MB.txt""'",0.30410574393999995,0.009339672985023396,0.30128535223999997,0.00255332,0.000882892,0.29682104224,0.32738871624,morloc,rr,15,0
"./nexus rr 16 '""../test-data-00MB.txt""'",0.30057813753999996,0.009325653867856956,0.29712018224000003,0.0015924200000000002,0.001206786,0.29423904223999997,0.32577232223999997,morloc,rr,16,0
"./nexus rr 2 '""../test-data-00MB.txt""'",0.30107577754000003,0.008771010267003925,0.29852641024000004,0.001691148,0.0017757860000000001,0.29490692224,0.32507852024,morloc,rr,2,0
"./nexus rr 3 '""../test-data-00MB.txt""'",0.30199889914,0.009509270898970409,0.29757412823999996,0.002014348,0.00130469,0.29479712424,0.32115459624,morloc,rr,3,0
"./nexus rr 4 '""../test-data-00MB.txt""'",0.29856643344,0.00369404250155568,0.29781791224,0.0017366200000000001,0.001225888,0.29452664124,0.30791515724,morloc,rr,4,0
"./nexus rr 4 '""../test-data-00MB.txt""'",0.3213180782,0.00908557649554177,0.3196673423,0.00157012,0.0010175479999999998,0.3126133698,0.3451742248,morloc,rr,4,0
"./nexus rr 4 '""../test-data-100MB.txt""'",0.6370901990000001,0.011012730615624614,0.6362858373,0.0014053279999999997,0.00105514,0.6229076518000001,0.6573349578000001,morloc,rr,4,10
"./nexus rr 4 '""../test-data-10MB.txt""'",0.3485094769,0.009250760486081084,0.3486687768,0.0018611199999999997,0.0006617399999999999,0.3339208648,0.3705445448,morloc,rr,4,1
"./nexus rr 4 '""../test-data-110MB.txt""'",0.657440876,0.009789641405613371,0.6567170058,0.0014142279999999998,0.0009719479999999999,0.6447886688000001,0.6745119648000001,morloc,rr,4,11
"./nexus rr 4 '""../test-data-120MB.txt""'",0.6850348546000001,0.008508539968090882,0.6830271413000001,0.00167052,0.0006152400000000001,0.6723194738000001,0.6972741368,morloc,rr,4,12
"./nexus rr 4 '""../test-data-130MB.txt""'",0.7002111041,0.006282443175321256,0.6992016358000002,0.0014294199999999998,0.00079194,0.6914019428000001,0.7110434018,morloc,rr,4,13
"./nexus rr 4 '""../test-data-140MB.txt""'",0.7207500920000001,0.009008141871929548,0.7201940658000001,0.0016867279999999998,0.0007067320000000001,0.7066644998000001,0.7346175038000001,morloc,rr,4,14
"./nexus rr 4 '""../test-data-150MB.txt""'",0.7382709079000002,0.010183016049434637,0.7382633763000002,0.00149082,0.0008564399999999998,0.7190674188000001,0.7539927348000001,morloc,rr,4,15
"./nexus rr 4 '""../test-data-160MB.txt""'",0.7558247240000001,0.010587145950865904,0.7557119598,0.0014408359999999998,0.0009187319999999999,0.7408130118,0.7719219888000001,morloc,rr,4,16
"./nexus rr 4 '""../test-data-20MB.txt""'",0.4253007588,0.015578400899008001,0.4170233858,0.00188522,0.0008257399999999999,0.41411698880000003,0.4552143348,morloc,rr,4,2
"./nexus rr 4 '""../test-data-30MB.txt""'",0.4481257276,0.010549563900652167,0.4470289723,0.0020109200000000002,0.0006230399999999998,0.4333103518,0.47206075680000004,morloc,rr,4,3
"./nexus rr 4 '""../test-data-40MB.txt""'",0.4680460405,0.008537574551936012,0.4678786613,0.00203342,0.00047312399999999995,0.45518344980000003,0.48518686980000003,morloc,rr,4,4
"./nexus rr 4 '""../test-data-50MB.txt""'",0.5143667221000001,0.01397897291039065,0.5108533008,0.0017406279999999997,0.0009335399999999998,0.4981298228,0.5389349308000001,morloc,rr,4,5
"./nexus rr 4 '""../test-data-60MB.txt""'",0.5494445853000001,0.013415823200726871,0.5443102193,0.0017278200000000001,0.0010436479999999999,0.5315158148000001,0.5745665198000001,morloc,rr,4,6
"./nexus rr 4 '""../test-data-70MB.txt""'",0.5829145524,0.016409818518132294,0.5782523558000001,0.00170652,0.00091514,0.5635892118000001,0.6100855218000001,morloc,rr,4,7
"./nexus rr 4 '""../test-data-80MB.txt""'",0.6002120002000001,0.01881177443327801,0.5928831773000001,0.0016093199999999998,0.000959856,0.5824145418000001,0.6385708648,morloc,rr,4,8
"./nexus rr 4 '""../test-data-90MB.txt""'",0.6203418202000001,0.007142393963471516,0.6199635468000001,0.0017821279999999998,0.00074884,0.6105436778000001,0.6356878898000001,morloc,rr,4,9
"./nexus rr 5 '""../test-data-00MB.txt""'",0.30213322053999997,0.008042265105514024,0.29983815374,0.00225372,0.0008779899999999998,0.29578552024,0.32359841524,morloc,rr,5,0
"./nexus rr 6 '""../test-data-00MB.txt""'",0.30030473764,0.008022214477796637,0.29798601774,0.001544048,0.001684886,0.29559303424,0.32254927724,morloc,rr,6,0
"./nexus rr 7 '""../test-data-00MB.txt""'",0.30164708254,0.008091665853755991,0.29727925473999994,0.001924948,0.001324488,0.29386268724,0.31565447024,morloc,rr,7,0
"./nexus rr 8 '""../test-data-00MB.txt""'",0.29950171144,0.008459781510884279,0.29684625174,0.00227952,0.000663592,0.29307496524,0.32260501624,morloc,rr,8,0
"./nexus rr 9 '""../test-data-00MB.txt""'",0.30131741393999995,0.008575535698817598,0.29794316324000003,0.0014409479999999998,0.001683486,0.29504858124,0.32305204124,morloc,rr,9,0
./cmain 0 ../test-data-00MB.txt,0.000675275353411995,0.00003688061489381006,0.0006666297600000001,0.000575429459193707,0.00009581788593903641,0.0006230552600000001,0.00098091526,C,loading,0,0
./cmain 0 ../test-data-00MB.txt,0.001012206664226161,0.000057008259662009295,0.0010096985200000002,0.0008070089506468603,0.0001448124101581217,0.00082039852,0.00153036052,C,testlc,0,0
./cmain 0 ../test-data-100MB.txt,0.09424618916625,0.0012899305764850254,0.09457189926000001,0.016969517500000003,0.07656517125,0.09165783826,0.09592359526000001,C,loading,0,10
./cmain 0 ../test-data-10MB.txt,0.011175464053774327,0.00023893774796575272,0.01117693326,0.002717158677042802,0.008003381245136188,0.01043365526,0.01225404426,C,loading,0,1
./cmain 0 ../test-data-110MB.txt,0.10280104312206895,0.0011787600551396219,0.10305222326,0.021527855862068963,0.08053220896551727,0.10049350326,0.10457578726,C,loading,0,11
./cmain 0 ../test-data-120MB.txt,0.1112966651488889,0.0015366422526707712,0.11146241926,0.023197283703703706,0.08735265851851849,0.10860990826,0.11383269826,C,loading,0,12
./cmain 0 ../test-data-130MB.txt,0.11914524798000002,0.0014895459811907594,0.11863751826,0.02288630000000001,0.09558045999999998,0.11679764226,0.12143162626000001,C,loading,0,13
./cmain 0 ../test-data-140MB.txt,0.12871820665130435,0.0016735837299274767,0.12890082926000002,0.025808319130434784,0.1020888356521739,0.12467540126000001,0.13097645226000001,C,loading,0,14
./cmain 0 ../test-data-150MB.txt,0.13751097459333333,0.0012662114439651987,0.13752494926,0.02746024666666666,0.1091079019047619,0.13463490426,0.14019279826,C,loading,0,15
./cmain 0 ../test-data-160MB.txt,0.14640685146000004,0.0013410344252296827,0.14677359326,0.02924548,0.11617604000000001,0.14333465726,0.14848563626,C,loading,0,16
./cmain 0 ../test-data-20MB.txt,0.021040527458581555,0.0006542598103032073,0.020805450260000004,0.004399016312056734,0.016115175460992903,0.02014895326,0.02263853026,C,loading,0,2
